order,Vp,numberOfTurn,0,1,2,3,4,5
"A0,A2,A5,A4,A1,A3",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '11', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: '13', 2: None, 3: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A2,A5,A4,A3,A1",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '11', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: '14', 4: '15', 5: '5', 6: None}, 5, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None}, 0, 13, 5]","['agent_4', False, {1: None, 2: None, 3: '46', 4: '48', 5: '50', 6: None}, 3, 18, 8]","['agent_5', False, {1: '2', 2: None, 3: '39', 4: '42', 5: '44', 6: None}, 4, 22, 12]"
"A0,A3,A1,A2,A4,A5",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A3,A1,A2,A5,A4",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A3,A1,A4,A2,A5",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A3,A1,A4,A5,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None}, 1, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: None, 4: None}, 1, 22, 12]"
"A0,A3,A1,A5,A2,A4",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A3,A1,A5,A4,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A3,A2,A1,A4,A5",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A3,A2,A1,A5,A4",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A3,A2,A4,A1,A5",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A3,A2,A4,A5,A1",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: '14', 4: None}, 3, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: '46', 4: None}, 1, 18, 8]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 12]"
"A0,A3,A2,A5,A1,A4",0.16216216216216214,7,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: '14', 4: '15', 5: '2', 6: None, 7: None}, 5, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: '46', 4: '48', 5: None, 6: None, 7: None}, 2, 18, 8]","['agent_5', False, {1: None, 2: None, 3: '39', 4: '42', 5: '50', 6: '44', 7: None}, 4, 22, 12]"
"A0,A3,A2,A5,A4,A1",0.16216216216216214,7,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: '14', 4: '15', 5: '2', 6: None, 7: None}, 5, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: '46', 4: '48', 5: None, 6: None, 7: None}, 2, 18, 8]","['agent_5', False, {1: None, 2: None, 3: '39', 4: '42', 5: '50', 6: '44', 7: None}, 4, 22, 12]"
"A0,A3,A4,A1,A2,A5",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A3,A4,A1,A5,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None}, 1, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: None, 4: None}, 1, 22, 12]"
"A0,A3,A4,A2,A1,A5",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A3,A4,A2,A5,A1",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A3,A4,A5,A1,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 12]"
"A0,A3,A4,A5,A2,A1",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 12]"
"A0,A3,A5,A1,A2,A4",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A3,A5,A1,A4,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A3,A5,A2,A1,A4",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A3,A5,A2,A4,A1",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A3,A5,A4,A1,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A3,A5,A4,A2,A1",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '11', 2: '12', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: None, 2: None, 3: None, 4: None}, 0, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: '39', 4: None}, 2, 22, 12]"
"A0,A4,A1,A2,A3,A5",0.16216216216216214,5,"['agent_0', True, {1: '1', 2: '15', 3: None, 4: None, 5: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: '14', 4: '2', 5: None}, 4, 27, 16]","['agent_3', True, {1: '13', 2: None, 3: '44', 4: None, 5: None}, 2, 13, 5]","['agent_4', False, {1: '11', 2: '48', 3: '50', 4: '46', 5: None}, 4, 18, 8]","['agent_5', False, {1: None, 2: None, 3: '39', 4: '42', 5: None}, 2, 22, 12]"
"A0,A4,A1,A2,A5,A3",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None}, 0, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: None}, 1, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A4,A1,A3,A2,A5",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A4,A1,A3,A5,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None}, 1, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: None, 4: None}, 1, 22, 12]"
"A0,A4,A1,A5,A2,A3",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None, 4: None}, 0, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '10', 2: None, 3: None, 4: None}, 1, 22, 12]"
"A0,A4,A1,A5,A3,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None}, 1, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '10', 2: None, 3: None, 4: None}, 1, 22, 12]"
"A0,A4,A2,A1,A3,A5",0.16216216216216214,5,"['agent_0', True, {1: '1', 2: '15', 3: None, 4: None, 5: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: '14', 4: '2', 5: None}, 4, 27, 16]","['agent_3', True, {1: '13', 2: None, 3: '44', 4: None, 5: None}, 2, 13, 5]","['agent_4', False, {1: '11', 2: '48', 3: '50', 4: '46', 5: None}, 4, 18, 8]","['agent_5', False, {1: None, 2: None, 3: '39', 4: '42', 5: None}, 2, 22, 12]"
"A0,A4,A2,A1,A5,A3",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None}, 0, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: None}, 1, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A4,A2,A3,A1,A5",0.16666666666666666,3,"['agent_0', True, {1: '1', 2: '13', 3: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: None}, 2, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None}, 0, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: None}, 1, 18, 8]","['agent_5', True, {1: '2', 2: '39', 3: None}, 2, 22, 12]"
"A0,A4,A2,A3,A5,A1",0.16216216216216214,7,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: '14', 4: '15', 5: '2', 6: None, 7: None}, 5, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 0, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: None, 4: '46', 5: '48', 6: None, 7: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: None, 3: '39', 4: '42', 5: '50', 6: '44', 7: None}, 4, 22, 12]"
"A0,A4,A2,A5,A1,A3",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '15', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: '14', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: '48', 3: '50', 4: '46', 5: None, 6: None}, 4, 18, 8]","['agent_5', False, {1: None, 2: None, 3: '39', 4: '42', 5: '44', 6: None}, 3, 22, 12]"
"A0,A4,A2,A5,A3,A1",0.16216216216216214,7,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None, 7: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 1, 13, 3]","['agent_2', True, {1: '10', 2: '12', 3: '14', 4: '15', 5: '2', 6: None, 7: None}, 5, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None, 4: None, 5: None, 6: None, 7: None}, 0, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: None, 4: '46', 5: '48', 6: None, 7: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: None, 3: '39', 4: '42', 5: '50', 6: '44', 7: None}, 4, 22, 12]"
"A0,A4,A3,A1,A2,A5",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A4,A3,A1,A5,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None}, 1, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '2', 2: None, 3: None, 4: None}, 1, 22, 12]"
"A0,A4,A3,A2,A1,A5",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A4,A3,A2,A5,A1",0.16216216216216214,6,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None, 5: None, 6: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: '15', 4: '2', 5: None, 6: None}, 4, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None, 5: None, 6: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: '48', 5: None, 6: None}, 3, 18, 8]","['agent_5', False, {1: None, 2: '39', 3: '42', 4: '50', 5: '44', 6: None}, 4, 22, 12]"
"A0,A4,A3,A5,A1,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 12]"
"A0,A4,A3,A5,A2,A1",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '10', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: None, 2: None, 3: None, 4: None}, 0, 22, 12]"
"A0,A4,A5,A1,A2,A3",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: '13', 3: None, 4: None}, 2, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: None, 2: None, 3: None, 4: None}, 0, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '10', 2: None, 3: None, 4: None}, 1, 22, 12]"
"A0,A4,A5,A1,A3,A2",0.16666666666666666,4,"['agent_0', True, {1: '1', 2: None, 3: None, 4: None}, 1, 40, 35]","['agent_1', False, {1: '17', 2: None, 3: None, 4: None}, 1, 13, 3]","['agent_2', True, {1: '12', 2: '14', 3: None, 4: None}, 2, 27, 16]","['agent_3', True, {1: '13', 2: None, 3: None, 4: None}, 1, 13, 5]","['agent_4', False, {1: '11', 2: None, 3: '46', 4: None}, 2, 18, 8]","['agent_5', True, {1: '10', 2: None, 3: None, 4: None}, 1, 22, 12]"
